path,label,score_probe
128037.mp4,0,-6.396220308524239
115936.mp4,1,3.6646072093868876
000580.mp4,0,-6.007589071723599
037633.mp4,0,-5.44066002193753
005549.mp4,1,5.726551667978681
035910.mp4,0,-7.575728175492356
050892.mp4,1,12.763606430260035
107548.mp4,0,0.06995502364301476
070118.mp4,1,11.144131440318546
043095.mp4,0,-6.563203457308276
094022.mp4,0,-9.84018994146382
003773.mp4,0,1.421538293760436
084282.mp4,1,7.2322128993594195
074919.mp4,1,2.8167891061316457
102280.mp4,1,9.300743822725526
069917.mp4,1,10.802049266326394
092086.mp4,1,1.4541643561546107
061805.mp4,1,3.0058874343487525
116379.mp4,1,8.472462779577986
081986.mp4,0,-15.536576948001912
043020.mp4,0,-6.605924905744541
087917.mp4,0,-3.6019947196639017
031162.mp4,1,24.884378837814385
120784.mp4,0,-0.48391517963043706
036040.mp4,0,-4.292982305374888
015009.mp4,0,-2.9302007622068915
014693.mp4,0,-7.041550686440948
014865.mp4,1,3.392105544892157
068493.mp4,1,10.529521452474118
121016.mp4,0,-0.6249717456921817
044490.mp4,1,4.856716143546894
032850.mp4,1,11.317242360226246
129980.mp4,1,17.66532717717816
126388.mp4,0,-3.8863665094099304
095379.mp4,1,5.018112708814893
003391.mp4,0,-6.379481415970499
023043.mp4,0,-5.903695838806982
120976.mp4,1,2.6276122279226017
029204.mp4,1,14.7033634515086
009716.mp4,0,-6.5236017666732025
020870.mp4,1,2.198569558311327
118416.mp4,1,8.422925025658731
087197.mp4,1,2.168411840538332
034137.mp4,0,-4.696484484702356
120278.mp4,0,-10.665387894014918
116190.mp4,0,-9.18283933128367
031739.mp4,0,-10.351072676653233
114593.mp4,1,13.413277211593675
081280.mp4,0,-2.5866607238237043
013826.mp4,0,-8.985609707137401
017805.mp4,1,5.14423686718786
009978.mp4,0,-4.94614718870182
069354.mp4,0,-7.285657848959959
133803.mp4,1,11.747572561498197
046475.mp4,1,1.9148243739249255
118109.mp4,0,-1.3666280136391138
111523.mp4,1,22.063155153515947
124461.mp4,0,-3.9331796855815937
073487.mp4,0,-8.178015477056338
050796.mp4,0,-12.227208994439742
047578.mp4,0,-3.0398974077522873
108536.mp4,0,-6.999367077617677
038976.mp4,0,-7.35400671864649
116095.mp4,1,10.50794243722884
084390.mp4,1,3.9009072794224338
033430.mp4,1,8.441345310539965
081920.mp4,0,-6.406409314528828
128975.mp4,1,15.718430537113683
035902.mp4,0,-5.6817763045641545
090279.mp4,1,3.702859537895777
087657.mp4,1,11.549971872173709
053817.mp4,1,13.10506265437291
064580.mp4,1,1.8488758200017221
078951.mp4,0,-0.8123845712647799
039999.mp4,0,-8.223474144552398
028468.mp4,1,7.3949694594698006
061528.mp4,0,-1.4781261200962863
001377.mp4,1,17.486991847847616
085808.mp4,1,6.927993474003065
000794.mp4,0,-6.710020411326296
108767.mp4,1,12.561460998105314
069611.mp4,0,-2.516184650707941
014716.mp4,0,-3.354032611687273
135514.mp4,1,11.98956423561901
088601.mp4,0,-2.1305164911963823
046805.mp4,1,13.897741283518986
030715.mp4,1,0.8266731566422539
074836.mp4,1,4.528940825932457
005973.mp4,0,-7.4584743427602245
059162.mp4,1,9.086945059053301
054407.mp4,0,-2.4725046408103193
083203.mp4,1,1.5580486592227727
047783.mp4,1,2.8064813821843115
090111.mp4,0,2.223669454740597
001832.mp4,0,-4.720613405326356
109894.mp4,1,9.821756730424202
028147.mp4,0,2.6356074060195285
115217.mp4,0,-0.4162124696445466
083549.mp4,0,-7.5700280440114085
052357.mp4,1,12.71918777855847
099412.mp4,0,-5.80080778674904
018183.mp4,0,-5.560675629056215
074852.mp4,1,2.074706422806992
100170.mp4,0,-5.597943659912826
137993.mp4,0,-5.9205897147545965
089627.mp4,0,-5.797159361980228
128661.mp4,1,5.390647262576071
102039.mp4,0,-7.503514433876703
009315.mp4,1,4.683066017163765
137196.mp4,0,-12.573074873290189
036912.mp4,0,-10.999735718880462
039345.mp4,1,2.422269826542389
114507.mp4,0,-8.070769927993858
021294.mp4,0,-2.7579806921370182
041640.mp4,0,-5.568551849184097
074704.mp4,1,3.6974060119787353
049931.mp4,0,-6.510480221213815
029702.mp4,1,9.212200356725173
075818.mp4,0,-7.073224887780636
034408.mp4,0,-4.686646384617582
044151.mp4,1,13.132574078486964
088104.mp4,1,2.532913152866489
070638.mp4,0,-5.767543141536244
117386.mp4,1,6.061796930465617
011974.mp4,1,36.665711802430515
069011.mp4,1,3.7435330826283395
133452.mp4,0,-3.2472860261457144
051439.mp4,0,-8.399478701807018
065598.mp4,1,5.686024414925081
057663.mp4,1,1.0877897301845492
108242.mp4,0,-5.678456618831621
109644.mp4,1,-0.00958759435168588
014335.mp4,0,-7.3457168849285015
021067.mp4,1,5.475542949313768
098616.mp4,1,8.431753415393786
010090.mp4,1,8.645870775991376
050063.mp4,0,-3.0678380726730388
